Wavelength,SAPONITE,SMECTITE,NONTRONITE,SERPENTINE,MONTMORILLONITE,KAOLINITE,GYPSUM,JAROSITE,KIESERITE,SZOMOLNOKITE,CALCITE,MAGNESITE,PYROXENE,PLAGIOCLASE,QUARTZ,FAYALITE,FORSTERITE,OLIVINE,HEMATITE,GOETHITE
3.57256,0.24837,0.387195,0.276384,0.107047,0.529595,0.58275,0.415242,0.368665,0.036603,0.091439,0.52807,0.629692,0.619512,0.297347,0.741607,0.30681,0.737387,0.628637,0.018046,0.113945
3.57506,0.249206,0.388214,0.277601,0.107396,0.530553,0.582999,0.415961,0.36951,0.036883,0.092091,0.530025,0.630352,0.61963,0.297377,0.741147,0.306744,0.737872,0.628764,0.018095,0.114468
3.57756,0.250117,0.38931,0.278806,0.107657,0.531557,0.583344,0.415997,0.37067,0.037137,0.092716,0.534529,0.631038,0.619883,0.297244,0.740675,0.306766,0.738299,0.629021,0.018147,0.114895
3.58006,0.251035,0.39034,0.279952,0.107965,0.532484,0.583785,0.416534,0.371568,0.037387,0.093332,0.541172,0.631622,0.620175,0.296853,0.740383,0.306728,0.738497,0.629166,0.018197,0.115251
3.58256,0.251885,0.391189,0.281074,0.108456,0.533378,0.584261,0.417383,0.372207,0.037715,0.0939,0.549045,0.632057,0.620315,0.29665,0.740084,0.306662,0.738842,0.62936,0.018247,0.115211
3.58506,0.252726,0.391885,0.282202,0.109011,0.534227,0.584604,0.418016,0.373217,0.037964,0.09443,0.557011,0.632311,0.620376,0.296462,0.73982,0.306609,0.739265,0.62957,0.018297,0.115127
3.58756,0.253536,0.392652,0.283216,0.109444,0.535116,0.584849,0.419079,0.374328,0.038112,0.094967,0.564603,0.632374,0.620562,0.296322,0.739913,0.306581,0.73968,0.629675,0.018349,0.115203
3.59006,0.254304,0.393602,0.28426,0.109828,0.536005,0.585264,0.42051,0.375222,0.038358,0.095526,0.571641,0.632356,0.620693,0.296265,0.739832,0.306568,0.740156,0.6298,0.018409,0.115529
3.59256,0.255046,0.394529,0.285394,0.110237,0.536836,0.585739,0.422193,0.376446,0.0386,0.096033,0.577998,0.632436,0.620913,0.296115,0.739782,0.306712,0.740567,0.630033,0.018459,0.115847
3.59506,0.255865,0.395256,0.286503,0.110601,0.537573,0.586334,0.423204,0.37765,0.038816,0.096553,0.58367,0.632381,0.62109,0.295919,0.739394,0.306731,0.740896,0.630135,0.018509,0.116287
3.59756,0.256611,0.396157,0.287569,0.110894,0.53842,0.586847,0.423798,0.378718,0.039106,0.097141,0.588731,0.632211,0.621256,0.295716,0.739409,0.306614,0.741199,0.630317,0.018559,0.116514
3.60006,0.257326,0.396976,0.288601,0.111127,0.539236,0.587292,0.424354,0.380092,0.039377,0.097688,0.593301,0.631841,0.621389,0.295667,0.739453,0.306489,0.741567,0.630465,0.018609,0.117194
3.60256,0.257971,0.397613,0.289645,0.111537,0.540038,0.587945,0.425426,0.381202,0.039678,0.098204,0.597373,0.631479,0.621581,0.2953,0.73932,0.306379,0.742068,0.630702,0.018649,0.117794
3.60506,0.258575,0.398304,0.290642,0.11205,0.54071,0.588471,0.426268,0.382239,0.039998,0.098718,0.60096,0.631089,0.62156,0.294857,0.739289,0.306246,0.742313,0.63071,0.018699,0.118241
3.60756,0.259226,0.399159,0.291649,0.112485,0.541425,0.589118,0.427801,0.383011,0.040367,0.099247,0.604412,0.630726,0.621713,0.294866,0.739354,0.306255,0.742659,0.630803,0.018749,0.11849
3.61006,0.259877,0.40001,0.292629,0.112806,0.542199,0.589952,0.429121,0.384056,0.040696,0.099812,0.607418,0.630303,0.621884,0.294848,0.739557,0.30629,0.742832,0.630985,0.018789,0.118423
3.61256,0.260469,0.400822,0.293662,0.113024,0.542917,0.590685,0.429681,0.385428,0.040862,0.100379,0.610215,0.629883,0.622042,0.294667,0.739814,0.306188,0.743092,0.631138,0.01882,0.118487
3.61506,0.261039,0.401412,0.294675,0.113392,0.543614,0.591275,0.430486,0.386823,0.041023,0.100914,0.612722,0.629676,0.622161,0.294449,0.739595,0.306114,0.743514,0.631246,0.018867,0.118914
3.61756,0.261593,0.402086,0.295767,0.113901,0.544286,0.592114,0.431445,0.388048,0.04129,0.101434,0.614948,0.629384,0.622285,0.294215,0.739661,0.306034,0.743922,0.631397,0.018917,0.119406
3.62006,0.26206,0.402889,0.296809,0.114544,0.54488,0.592925,0.432562,0.389079,0.041631,0.101977,0.616966,0.628801,0.62247,0.293786,0.739871,0.305927,0.744152,0.631332,0.018967,0.120148
3.62256,0.262497,0.403573,0.297868,0.115007,0.545527,0.593858,0.433165,0.390076,0.041975,0.102537,0.618894,0.628207,0.622692,0.293712,0.739765,0.305934,0.744253,0.631515,0.019008,0.120696
3.62506,0.263068,0.404269,0.298977,0.115311,0.546147,0.594799,0.433782,0.391287,0.042333,0.10305,0.620657,0.627628,0.622801,0.293791,0.739695,0.305938,0.744356,0.631606,0.019046,0.12115
3.62756,0.263568,0.405056,0.300116,0.115646,0.546815,0.595646,0.434501,0.392422,0.042624,0.103525,0.62233,0.626911,0.62287,0.29353,0.739951,0.305851,0.744772,0.631775,0.019095,0.121346
3.63006,0.263972,0.405617,0.301295,0.115919,0.547373,0.596431,0.43525,0.39382,0.042883,0.104104,0.623857,0.626028,0.622928,0.293217,0.740038,0.305765,0.74498,0.631865,0.019145,0.121519
3.63256,0.264403,0.406419,0.302451,0.116224,0.547942,0.597236,0.436247,0.394821,0.043145,0.104713,0.625298,0.625272,0.623093,0.293009,0.740099,0.305604,0.745062,0.631931,0.019193,0.121717
3.63506,0.264831,0.407304,0.303647,0.11662,0.548464,0.598055,0.4374,0.395711,0.04335,0.105237,0.626638,0.624488,0.623235,0.292798,0.739949,0.305498,0.745293,0.631987,0.019235,0.122253
3.63756,0.265256,0.408099,0.304859,0.117001,0.549032,0.598729,0.438166,0.396947,0.043603,0.105776,0.62794,0.623462,0.623335,0.292765,0.739526,0.305474,0.745591,0.632053,0.019273,0.122753
3.64006,0.265641,0.408888,0.306181,0.117377,0.549506,0.599341,0.438637,0.398064,0.043856,0.106364,0.629103,0.622391,0.623327,0.292668,0.739238,0.305393,0.745722,0.632044,0.019321,0.123238
3.64256,0.265979,0.409771,0.307534,0.117738,0.550018,0.599855,0.43926,0.399353,0.044195,0.106885,0.630235,0.621207,0.623435,0.292621,0.739356,0.305338,0.74587,0.632129,0.01937,0.123768
3.64506,0.266285,0.41068,0.308872,0.11811,0.550529,0.600345,0.440043,0.400728,0.044565,0.107356,0.631348,0.619817,0.623585,0.29267,0.739242,0.305289,0.746017,0.632207,0.019418,0.12406
3.64756,0.266575,0.411697,0.310245,0.118556,0.551038,0.600843,0.441019,0.401667,0.044885,0.107858,0.632457,0.618292,0.623745,0.292456,0.739155,0.305224,0.746339,0.6324,0.019452,0.124436
3.65006,0.266881,0.412723,0.311608,0.118985,0.55153,0.601111,0.442246,0.402758,0.045183,0.108356,0.633454,0.616678,0.623863,0.292316,0.738981,0.305153,0.746631,0.632564,0.019474,0.125048
3.65256,0.267195,0.413734,0.312999,0.119317,0.552019,0.601233,0.443206,0.404137,0.045474,0.108882,0.634456,0.614896,0.62396,0.292328,0.738615,0.305017,0.746834,0.632608,0.019507,0.125928
3.65506,0.267498,0.41472,0.314464,0.119659,0.552536,0.601199,0.443818,0.405457,0.045776,0.109452,0.635399,0.612759,0.624036,0.292205,0.73824,0.304885,0.747015,0.632614,0.019547,0.126852
3.65756,0.267868,0.41573,0.315921,0.120004,0.553039,0.601067,0.444564,0.406763,0.046132,0.110025,0.636315,0.610282,0.624204,0.291977,0.737974,0.304813,0.74716,0.632731,0.019592,0.127273
3.66006,0.268254,0.41683,0.317354,0.120285,0.553546,0.600755,0.445171,0.408187,0.046472,0.11054,0.637198,0.607648,0.624363,0.291621,0.737275,0.304736,0.747245,0.632895,0.01964,0.127558
3.66256,0.268641,0.417954,0.318833,0.120573,0.55409,0.600196,0.445702,0.409346,0.046808,0.111064,0.638,0.604704,0.624515,0.291354,0.736194,0.304639,0.747359,0.633039,0.019688,0.128019
3.66506,0.269039,0.418988,0.320331,0.120878,0.554652,0.599436,0.446397,0.410381,0.04716,0.111565,0.638704,0.601316,0.624672,0.291272,0.735229,0.304528,0.747538,0.633169,0.019731,0.128573
3.66756,0.269443,0.420053,0.321805,0.121159,0.555209,0.598543,0.447091,0.411745,0.047481,0.112044,0.639353,0.597635,0.624794,0.291139,0.734486,0.304416,0.747819,0.633228,0.019779,0.129173
3.67006,0.269871,0.421176,0.32328,0.121522,0.555772,0.597472,0.447573,0.413349,0.047806,0.112631,0.639927,0.593693,0.624895,0.290854,0.733612,0.304321,0.748132,0.633259,0.019837,0.129795
3.67256,0.270295,0.422257,0.324776,0.121964,0.556366,0.596077,0.448187,0.414876,0.048172,0.113208,0.640479,0.589535,0.625031,0.290539,0.73257,0.304243,0.748321,0.633349,0.01989,0.130553
3.67506,0.270708,0.423359,0.32622,0.122324,0.556984,0.594182,0.449164,0.416359,0.048508,0.113642,0.641029,0.585331,0.625171,0.290297,0.731582,0.304156,0.748445,0.633442,0.019935,0.131463
3.67756,0.271116,0.424508,0.327577,0.122673,0.557613,0.591648,0.450055,0.417973,0.0488,0.114132,0.641453,0.58108,0.625261,0.290137,0.730526,0.304057,0.748595,0.633503,0.019973,0.132111
3.68006,0.271404,0.42564,0.328959,0.123103,0.558257,0.588435,0.450699,0.419507,0.049146,0.114689,0.641796,0.576685,0.625383,0.289972,0.729314,0.303998,0.748727,0.633586,0.020015,0.132381
3.68256,0.271588,0.426703,0.330347,0.123472,0.558858,0.584401,0.451145,0.420802,0.049558,0.11521,0.642007,0.57198,0.625487,0.289766,0.727732,0.30396,0.74889,0.633684,0.020063,0.132645
3.68506,0.271809,0.427806,0.331737,0.123731,0.559523,0.57964,0.45164,0.422199,0.04985,0.115703,0.642193,0.56714,0.625614,0.289616,0.726076,0.303916,0.749038,0.633766,0.02011,0.132692
3.68756,0.272041,0.428989,0.333147,0.124002,0.560202,0.574433,0.452059,0.42389,0.050132,0.116194,0.642277,0.562189,0.625698,0.289538,0.724626,0.303878,0.749108,0.633807,0.020157,0.132914
3.69006,0.272156,0.430179,0.334488,0.124364,0.560917,0.569442,0.452678,0.425532,0.050515,0.116677,0.642323,0.557,0.625834,0.289577,0.723101,0.303774,0.749257,0.633855,0.020206,0.133651
3.69256,0.272179,0.431269,0.33576,0.124722,0.56163,0.565558,0.452958,0.42672,0.050874,0.117158,0.642179,0.55118,0.625916,0.289608,0.721471,0.303614,0.749288,0.633743,0.020263,0.134666
3.69506,0.272513,0.432422,0.337011,0.125103,0.562364,0.563297,0.453403,0.427846,0.05134,0.117672,0.641967,0.544728,0.626097,0.28941,0.720096,0.303503,0.749277,0.633784,0.020311,0.13519
3.69756,0.273252,0.4335,0.338263,0.125464,0.563127,0.56303,0.453808,0.429231,0.051701,0.118139,0.641696,0.53757,0.626149,0.289263,0.718492,0.303347,0.749428,0.633781,0.020348,0.136123
3.70006,0.273887,0.434611,0.33947,0.125883,0.56383,0.564694,0.454485,0.430566,0.052029,0.118623,0.641425,0.529481,0.626231,0.289166,0.716869,0.303225,0.749514,0.633843,0.020404,0.136493
3.70256,0.274393,0.435686,0.340687,0.126232,0.56456,0.56799,0.455076,0.432103,0.052419,0.119142,0.64098,0.520202,0.6263,0.289081,0.714846,0.303187,0.749439,0.633829,0.020452,0.136905
3.70506,0.274852,0.436765,0.341891,0.126617,0.56534,0.572245,0.455608,0.433536,0.052767,0.119643,0.640526,0.509355,0.626432,0.288988,0.712994,0.303145,0.749392,0.633772,0.020492,0.137582
3.70756,0.275278,0.437752,0.343004,0.126979,0.566095,0.576742,0.455962,0.434744,0.053114,0.120112,0.639948,0.496715,0.626501,0.288813,0.711448,0.303006,0.74931,0.633675,0.020536,0.138293
3.71006,0.275625,0.438658,0.344111,0.127337,0.566834,0.581345,0.456157,0.43611,0.053462,0.120559,0.63935,0.481992,0.62659,0.288734,0.71023,0.302885,0.749336,0.633653,0.020591,0.139017
3.71256,0.275908,0.439611,0.345239,0.127691,0.567586,0.586308,0.456293,0.437542,0.053874,0.120989,0.638638,0.464916,0.626672,0.288726,0.708786,0.302792,0.749347,0.633692,0.020641,0.139888
3.71506,0.276221,0.440628,0.346369,0.128025,0.568367,0.591727,0.456607,0.438781,0.054299,0.121428,0.637801,0.44556,0.626755,0.288767,0.707382,0.302688,0.749374,0.633737,0.020688,0.140599
3.71756,0.276542,0.441625,0.347453,0.128319,0.569118,0.596978,0.456971,0.439875,0.054698,0.121907,0.636846,0.423965,0.626837,0.288763,0.706058,0.302568,0.749352,0.633702,0.02073,0.14106
3.72006,0.276852,0.442584,0.34848,0.128579,0.569872,0.601393,0.457325,0.441043,0.055053,0.12238,0.635872,0.400429,0.62695,0.288646,0.704777,0.302464,0.749333,0.633626,0.020763,0.141519
3.72256,0.277182,0.44352,0.349517,0.128848,0.570681,0.604983,0.457808,0.442408,0.05533,0.122862,0.634854,0.375712,0.627016,0.288458,0.703572,0.302366,0.749368,0.633568,0.020795,0.142173
3.72506,0.277498,0.44441,0.350585,0.129191,0.57149,0.608034,0.458363,0.443777,0.055596,0.123352,0.633671,0.350778,0.626969,0.288265,0.702394,0.302223,0.74937,0.633536,0.020836,0.142754
3.72756,0.277768,0.445269,0.351621,0.129612,0.572272,0.610566,0.458684,0.44482,0.055976,0.123697,0.63238,0.326687,0.626971,0.288137,0.701386,0.302068,0.749361,0.633547,0.020882,0.142976
3.73006,0.278042,0.446126,0.352643,0.12998,0.573033,0.612663,0.45862,0.445761,0.056389,0.124082,0.630868,0.304248,0.626977,0.288187,0.700527,0.301949,0.749248,0.633473,0.020927,0.143488
3.73256,0.278325,0.446972,0.353665,0.130381,0.573781,0.614482,0.458983,0.446966,0.056725,0.12457,0.629218,0.283949,0.627063,0.288403,0.699963,0.301854,0.749124,0.63347,0.020964,0.144202
3.73506,0.278555,0.447758,0.354628,0.130782,0.574517,0.616058,0.459701,0.448353,0.056983,0.125017,0.627268,0.26594,0.627162,0.288351,0.699371,0.301719,0.749079,0.633416,0.021001,0.145074
3.73756,0.278761,0.448621,0.35556,0.131157,0.575316,0.617174,0.460232,0.449441,0.057354,0.125431,0.625148,0.250144,0.627228,0.288195,0.698754,0.301636,0.749163,0.633379,0.021057,0.145419
3.74006,0.279025,0.449361,0.35651,0.131496,0.576051,0.616901,0.460647,0.450466,0.057741,0.125827,0.622771,0.236162,0.62728,0.287987,0.69834,0.301528,0.749083,0.633419,0.021112,0.145773
3.74256,0.27935,0.450206,0.35743,0.131764,0.576814,0.614899,0.46087,0.451449,0.058147,0.126221,0.620167,0.223742,0.627332,0.287776,0.698237,0.301379,0.74908,0.633478,0.02116,0.146642
3.74506,0.279617,0.451122,0.358356,0.13202,0.577551,0.61458,0.461091,0.452658,0.058483,0.126631,0.617582,0.212597,0.627396,0.287676,0.698231,0.301227,0.74898,0.633444,0.021206,0.147695
3.74756,0.279876,0.451929,0.359294,0.132289,0.578306,0.618162,0.461476,0.453695,0.058759,0.127018,0.615197,0.202408,0.627484,0.287772,0.698452,0.301112,0.748845,0.633413,0.021253,0.148429
3.75006,0.280123,0.452649,0.360173,0.132643,0.579031,0.622859,0.46185,0.4547,0.059064,0.12734,0.612979,0.193159,0.627501,0.287771,0.698554,0.300991,0.748779,0.633356,0.021299,0.148813
3.75256,0.280364,0.453383,0.361058,0.133032,0.579756,0.626379,0.462039,0.455732,0.0594,0.127695,0.610944,0.184689,0.62758,0.287634,0.698673,0.300904,0.748768,0.633327,0.021345,0.149295
3.75506,0.280614,0.454183,0.361964,0.133375,0.580471,0.628586,0.462157,0.456717,0.059734,0.128094,0.608979,0.176751,0.627715,0.287471,0.699129,0.300814,0.748719,0.63332,0.021396,0.150108
3.75756,0.280883,0.454992,0.36287,0.133723,0.581169,0.630175,0.462327,0.457687,0.060093,0.128418,0.607032,0.169251,0.627812,0.287434,0.699907,0.300675,0.74861,0.63329,0.021451,0.150929
3.76006,0.281172,0.455742,0.363787,0.134098,0.581885,0.631519,0.46255,0.458684,0.060486,0.128767,0.605126,0.16225,0.627873,0.287548,0.700647,0.300548,0.748473,0.633235,0.021504,0.151505
3.76256,0.281445,0.456482,0.364653,0.134356,0.582576,0.632589,0.462915,0.459672,0.060797,0.12911,0.602993,0.155787,0.62788,0.287526,0.701104,0.300464,0.748272,0.63314,0.021549,0.15213
3.76506,0.281691,0.457236,0.365506,0.134647,0.583255,0.633592,0.463333,0.460864,0.061044,0.129384,0.600474,0.149714,0.627988,0.28729,0.701758,0.300365,0.748049,0.633092,0.021594,0.152641
3.76756,0.28187,0.457945,0.36632,0.134974,0.583946,0.6345,0.463696,0.462055,0.061341,0.129696,0.597398,0.144065,0.628034,0.287031,0.702387,0.300184,0.747852,0.633046,0.021631,0.153276
3.77006,0.282107,0.458619,0.367118,0.135181,0.584591,0.635403,0.464017,0.463132,0.061636,0.130022,0.593912,0.138753,0.628037,0.286946,0.703355,0.299998,0.747843,0.633012,0.021676,0.153866
3.77256,0.282335,0.459272,0.367876,0.135474,0.585217,0.636213,0.464403,0.464184,0.06195,0.130331,0.590016,0.133829,0.628096,0.28676,0.704357,0.299853,0.747782,0.633003,0.021722,0.154515
3.77506,0.282608,0.459974,0.368674,0.135934,0.585868,0.636934,0.46489,0.465137,0.062269,0.130631,0.585746,0.129199,0.628136,0.286541,0.70514,0.299814,0.747659,0.632939,0.021767,0.155244
3.77756,0.282822,0.46066,0.369459,0.136288,0.586504,0.637613,0.465316,0.466041,0.06257,0.130919,0.580919,0.125013,0.628152,0.286314,0.705839,0.299711,0.747556,0.632807,0.021813,0.155977
3.78006,0.282988,0.461293,0.370247,0.136574,0.587136,0.638339,0.465512,0.466822,0.062859,0.131188,0.575533,0.12142,0.628241,0.286005,0.70659,0.299575,0.747452,0.632746,0.021852,0.15637
3.78256,0.283127,0.46192,0.371057,0.13685,0.587754,0.639023,0.465454,0.467591,0.063134,0.131485,0.569481,0.118418,0.628299,0.285645,0.707212,0.299449,0.747321,0.632704,0.021893,0.156859
3.78506,0.283275,0.462609,0.371867,0.137126,0.588369,0.639614,0.465523,0.468541,0.063428,0.131797,0.562537,0.115867,0.628277,0.28543,0.707797,0.299325,0.747228,0.632634,0.021931,0.157653
3.78756,0.283443,0.463326,0.372655,0.137424,0.588992,0.64018,0.466017,0.469685,0.063763,0.132084,0.554417,0.113656,0.628248,0.285378,0.708456,0.299184,0.747166,0.632568,0.021964,0.158361
3.79006,0.283593,0.463966,0.37346,0.137757,0.58959,0.640779,0.466622,0.470797,0.064107,0.132412,0.544795,0.111818,0.628231,0.285171,0.708907,0.299025,0.746995,0.632479,0.022009,0.158824
3.79256,0.283765,0.464652,0.374374,0.138083,0.590179,0.641483,0.467019,0.471672,0.064503,0.132713,0.533326,0.110337,0.628264,0.28481,0.709433,0.2989,0.746881,0.632374,0.022055,0.159287
3.79506,0.283928,0.465397,0.375303,0.138383,0.590783,0.642045,0.466769,0.472337,0.064857,0.132963,0.519608,0.109106,0.628224,0.284578,0.709963,0.298781,0.746724,0.632212,0.022099,0.159867
3.79756,0.284055,0.466057,0.376259,0.138713,0.591316,0.642647,0.466941,0.473176,0.065112,0.133201,0.503844,0.107953,0.628233,0.284476,0.710553,0.29867,0.746518,0.632192,0.022144,0.16053
3.80006,0.284166,0.466676,0.377087,0.139,0.591851,0.643149,0.467357,0.474153,0.065405,0.133451,0.487026,0.10702,0.628268,0.284242,0.710732,0.298527,0.746366,0.63213,0.022181,0.16117
3.80256,0.284306,0.467374,0.377996,0.139276,0.592405,0.643705,0.467619,0.475025,0.065794,0.133668,0.46996,0.106346,0.628303,0.283972,0.710619,0.298385,0.746263,0.632073,0.022223,0.161909
3.80506,0.284394,0.468039,0.378886,0.139535,0.592952,0.644169,0.467627,0.476028,0.066247,0.133832,0.453325,0.105975,0.628267,0.28373,0.710227,0.298219,0.746157,0.631994,0.022273,0.162664
3.80756,0.284471,0.468674,0.37977,0.13979,0.593503,0.644626,0.467793,0.477064,0.066698,0.134039,0.437511,0.105736,0.628247,0.283422,0.709694,0.298062,0.746035,0.631917,0.022318,0.163228
3.81006,0.284569,0.469344,0.380673,0.140048,0.594056,0.64514,0.468148,0.477881,0.067116,0.134303,0.422722,0.105498,0.628265,0.283055,0.709323,0.297939,0.745842,0.631822,0.022354,0.163573
3.81256,0.284672,0.470073,0.381556,0.14035,0.594599,0.645668,0.468445,0.478509,0.067526,0.134446,0.409018,0.105247,0.628255,0.282766,0.709201,0.29782,0.745589,0.631718,0.022389,0.163967
3.81506,0.284784,0.470817,0.382398,0.140732,0.595144,0.646223,0.468824,0.479227,0.067974,0.134565,0.396314,0.104951,0.628242,0.2826,0.708938,0.297664,0.74545,0.631731,0.022426,0.164737
3.81756,0.284831,0.471477,0.38317,0.140977,0.59565,0.64677,0.469198,0.479907,0.068462,0.134765,0.384389,0.104533,0.628274,0.282405,0.70827,0.297525,0.745398,0.631709,0.022471,0.165841
3.82006,0.284847,0.472121,0.383913,0.141157,0.596202,0.647267,0.469203,0.480937,0.069056,0.135042,0.373174,0.103961,0.628358,0.282131,0.707708,0.297391,0.745369,0.631709,0.022516,0.16604
3.82256,0.284886,0.472699,0.384642,0.141345,0.596696,0.647718,0.469215,0.481891,0.069682,0.135287,0.362478,0.103501,0.628431,0.28181,0.707127,0.297264,0.745191,0.631703,0.022552,0.166344
3.82506,0.284926,0.47333,0.385372,0.141621,0.597194,0.64807,0.469315,0.482647,0.070287,0.135444,0.352126,0.103123,0.628454,0.281471,0.706565,0.297146,0.744915,0.631658,0.022602,0.167192
3.82756,0.284971,0.473936,0.386067,0.142002,0.597669,0.648384,0.469218,0.483481,0.070877,0.135572,0.342028,0.102715,0.628478,0.281095,0.705932,0.296999,0.744733,0.63162,0.022649,0.168026
3.83006,0.285025,0.474544,0.386777,0.142445,0.598134,0.648833,0.469146,0.48429,0.071464,0.135767,0.332154,0.102209,0.628511,0.280723,0.705397,0.296857,0.744632,0.631569,0.022693,0.168586
3.83256,0.285035,0.475183,0.387464,0.142838,0.598608,0.649317,0.469365,0.484911,0.072041,0.135952,0.322482,0.101595,0.628521,0.280328,0.704931,0.296716,0.744557,0.631505,0.02273,0.169019
3.83506,0.284992,0.475828,0.38808,0.143109,0.599104,0.649647,0.469696,0.485415,0.072605,0.136038,0.313076,0.100879,0.628502,0.279906,0.704358,0.296551,0.744493,0.631459,0.022761,0.169522
3.83756,0.285036,0.476432,0.388744,0.143352,0.599624,0.649966,0.469547,0.486045,0.073187,0.136158,0.304187,0.100063,0.628506,0.279627,0.703733,0.296411,0.744391,0.631431,0.022805,0.170025
3.84006,0.285096,0.476953,0.389393,0.143622,0.600111,0.650313,0.468872,0.486738,0.073776,0.136283,0.296167,0.099332,0.628511,0.279576,0.70301,0.296296,0.744077,0.631379,0.022849,0.170563
3.84256,0.285176,0.477551,0.390066,0.143867,0.600592,0.65084,0.468794,0.487506,0.074337,0.136389,0.289583,0.0986,0.628584,0.279325,0.702549,0.296163,0.744008,0.631473,0.022894,0.171168
3.84506,0.285181,0.478099,0.39066,0.144142,0.601051,0.651156,0.46895,0.488169,0.074905,0.136519,0.284323,0.097766,0.628596,0.279038,0.70205,0.295983,0.744021,0.63148,0.02293,0.17214
3.84756,0.285174,0.47865,0.391209,0.144396,0.601479,0.651377,0.469009,0.488793,0.07553,0.136698,0.280243,0.096934,0.628586,0.278801,0.701724,0.295818,0.744021,0.631489,0.022958,0.172777
3.85006,0.285205,0.479179,0.391775,0.144613,0.601921,0.651636,0.468817,0.489527,0.076153,0.136865,0.276999,0.096179,0.628557,0.278498,0.701578,0.295661,0.743949,0.631541,0.022989,0.173306
